artist_name,track_name,release_date,genres,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
Ikke Hüftgold,Huuh,2016-07-08,"['oktoberfest', 'partyschlager']",False,0,0.508,0.964,1,-2.802,1,0.227,0.0387,0.0177,0.347,0.669,136.213,5x5yGXPeBPy1EIubSKMPT2,167487,4
Jeremih,Don't Tell 'Em,2014-06-06,"['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",True,0,0.859,0.538,2,-5.207,1,0.0699,0.527,1.14e-06,0.137,0.333,98.031,1eN27pPLzE59zuFbY8SsiT,268453,4
Caspa,Riddem Again,2016-10-28,"['classic dubstep', 'deep dubstep']",False,11,0.564,0.836,2,-2.501,1,0.289,0.319,0.00924,0.0716,0.362,91.977,64o8H90zlCEDZl88Yq4rTS,146830,5
Tchami,Shades (feat. Donnie Sloan & Ricky Ducati),2018-10-04,"['bass house', 'deep groove house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive house']",False,5,0.623,0.746,5,-6.509,1,0.0783,0.0994,1.95e-05,0.109,0.179,119.984,5EqvRNLWBnhHevkDIyCPU6,218000,4
Nightro,Live Till I Die - Emdey Remix,2020-11-20,['indian edm'],False,10,0.635,0.853,11,-5.107,0,0.104,0.0239,0.0,0.261,0.287,124.104,4TuINDdMHnsOrBAspoPQK3,164516,4
Daniel Balavoine,S.O.S. d'un terrien en détresse - 2009 Remastered,1978-09-10,"['chanson', 'francoton', 'french pop']",False,0,0.386,0.336,9,-10.258,0,0.0357,0.779,6.46e-05,0.383,0.212,122.07,17FC8RMy0rv1a2YZoKznt4,186853,4
James Arthur,I Am,2016-10-28,"['pop', 'talent show', 'uk pop']",False,56,0.476,0.592,6,-5.181,0,0.0644,0.394,0.0,0.15,0.325,81.976,31YexNcOMVSFTEDGmQusSI,191080,4
Rusted Shut,Heart of Hell,2010-04-13,['noise punk'],False,5,0.0603,0.846,5,-4.182,1,0.0693,0.0,0.715,0.166,0.0769,34.948,4l08E7v28Tx9ixsLa3TSeJ,311427,4
Internet Money,Blastoff (feat. Juice Wrld & Trippie Redd),2020-08-29,"['rap', 'trap']",True,72,0.761,0.517,5,-6.916,1,0.0927,0.114,0.0,0.157,0.46,147.912,2rFsFjq0D9JAmc0APpCO6P,174730,4
Rainbow,Stargazer,1976-01-01,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",False,0,0.166,0.948,11,-8.503,0,0.0631,0.00374,0.0131,0.769,0.476,177.495,1cnA8Zf6McVyoWTr8xf0Ml,506160,4
Big & Rich,Lovin' Lately,2014-09-23,"['contemporary country', 'country', 'country road', 'modern country rock']",False,0,0.593,0.732,4,-5.519,1,0.0408,0.0419,0.0,0.141,0.703,153.901,6Drs4GNyWs9UzDz1sGNimN,218600,4
Fehrplay,Wildcard,2021-02-12,"['progressive house', 'progressive trance']",False,17,0.547,0.812,11,-9.866,0,0.0363,0.0987,0.889,0.0727,0.0806,127.002,4aaVnxYXr02jWvz7YRl2A7,500986,4
Robin Schulz,Speechless (feat. Erika Sirola),2018-11-16,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",False,67,0.574,0.728,1,-4.777,1,0.062,0.0161,1.42e-06,0.0851,0.266,125.047,1rCcsYnmqbMYdkG7kS9GC5,214942,4
Queen Latifah,Wrath Of My Madness,1989,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'hip pop', 'new jersey rap']",False,0,0.799,0.573,11,-11.516,0,0.277,0.0383,7.21e-05,0.0651,0.568,91.1,7mzHOS10IpudyJKlUwMoJB,257000,4
Michel Polnareff,"Love Me, Please Love Me",1966-01-01,"['chanson', 'french pop', 'ye ye']",False,0,0.306,0.429,7,-8.746,1,0.0289,0.627,8.25e-05,0.392,0.178,103.842,17iPC7fomsZaWXLTZgEmNh,260667,3
Rihanna,Umbrella,2008-06-02,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",False,83,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,49FYlytm3dAAraYgpoJZux,275987,4
Van Morrison,It's All In The Game - 2007 Remastered,1979-08,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",False,0,0.637,0.251,7,-13.859,1,0.0286,0.289,0.0215,0.102,0.315,96.514,4LPR6jSlFTTHavQVaYLfXR,309013,3
Monique Bingham,Deep in the Bottom - of Africa,2015,"['deep house', 'soulful house']",False,48,0.811,0.684,1,-9.435,1,0.0567,0.0109,0.491,0.0705,0.536,128.019,4okxc2Ues75eVebvEzs1ff,393195,4
Agent Orange,Everything Turns Grey,1981,"['hardcore punk', 'punk', 'ska punk', 'skate punk', 'surf punk']",False,47,0.239,0.955,9,-7.829,1,0.0897,0.221,0.0,0.249,0.508,178.007,10A07uxFCtZAu5An5RBiXB,120200,4
Thomas Gold,Hangover - Mix Cut,2019-03-06,"['big room', 'edm', 'electro house', 'funky tech house', 'german techno', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'sky room']",False,21,0.656,0.902,1,-4.278,1,0.0714,0.015,0.672,0.207,0.395,127.003,2zJzrVXOpE74YLmvkEnjXO,158740,4
Glenn Miller,Be Happy,1991-09-24,"['adult standards', 'big band', 'easy listening', 'jazz trombone', 'lounge', 'swing', 'vocal jazz']",False,8,0.733,0.286,9,-11.754,0,0.0585,0.862,6.55e-06,0.131,0.845,158.638,73UCXBFAXuv1LCbBK5oIDI,126200,4
Janet Jackson,Got 'Til It's Gone,1997-10-07,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",True,65,0.789,0.412,7,-7.518,1,0.243,0.0218,0.000312,0.3,0.518,89.914,6jUyYHDikmw9WltPojSR37,241760,4
Pixies,Wave of Mutilation,1989-04-17,"['alternative rock', 'boston rock', 'modern rock', 'permanent wave', 'rock']",False,0,0.59,0.77,10,-12.147,1,0.0346,0.000272,0.411,0.0811,0.737,132.613,1yJiE307EBIzOB9kqH1deb,124773,4
Really Red,Pigboy,2015-02-03,"['hardcore punk', 'texas hardcore']",False,2,0.623,0.879,4,-6.815,0,0.0894,0.00019,0.71,0.0836,0.865,114.906,3Qxp8mQl9R56Wd5Hidd6C2,78733,4
Cali,C'est quand le bonheur ? - Live,2006-09-29,"['chanson', 'french pop', 'french rock', 'nouvelle chanson francaise']",False,14,0.204,0.893,9,-5.142,0,0.106,0.236,0.000757,0.969,0.141,94.989,2weozkWXXE5yOzqUXBCZf9,346960,4
Regal,The Last Dance - Alignment Remix,2021-12-17,"['acid techno', 'minimal dub', 'raw techno', 'spanish techno']",False,35,0.599,0.997,0,-6.914,0,0.097,0.000219,0.918,0.314,0.0729,144.003,74dG9Z0b9Mf8UqDKChx4EV,311449,4
Dot N Life,La Vida,2021-10-15,[],False,40,0.86,0.863,7,-5.454,1,0.0769,0.00361,0.647,0.215,0.265,127.999,3zxC1jnND5QZ6adtUb7GP8,195000,4
Mabel,Boyfriend - Digital Farm Animals & Franklin Remix,2020-04-10,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",False,34,0.794,0.858,11,-7.439,0,0.0475,0.0353,1.03e-05,0.0969,0.537,119.993,4FYV6OOlLhqtvULKekpvaV,181253,4
Kenny Dorham,Darn That Dream - Take 1,1993-01-01,"['bebop', 'free jazz', 'hard bop', 'jazz', 'jazz trumpet']",False,5,0.523,0.167,7,-14.07,1,0.0341,0.97,0.938,0.22,0.246,59.726,47E0pPrK578SNcdKJGVLL7,287840,4
Andrea Bocelli,Con te partirò,1995-01-01,"['classical tenor', 'italian tenor', 'operatic pop']",False,67,0.241,0.367,7,-7.95,1,0.0311,0.844,0.00279,0.0873,0.302,135.267,7zrpoAJte9o12TzawqgdD0,250984,5
Gram Parsons,Return of the Grievous Angel - 2006 Remaster,1974,"['alternative country', 'cosmic american', 'country rock', 'folk', 'folk rock', 'roots rock', 'singer-songwriter']",False,50,0.632,0.565,10,-8.669,1,0.027,0.486,0.0,0.3,0.616,128.821,7vOYp7KJ8gVmVbcatSVf9J,266227,4
Ludwig van Beethoven,"Symphony No.5 In C Minor, Op.67: 1. Allegro con brio",1995-01-01,"['classical', 'classical era', 'early romantic era', 'german romanticism']",False,0,0.294,0.305,0,-15.623,0,0.0386,0.955,0.912,0.0989,0.187,96.574,4v3o4IJt1VRDNiM2LCoOXV,442000,4
Missy Elliott,Bomb Intro / Pass That Dutch,2003-11-01,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",True,60,0.899,0.645,10,-11.621,0,0.271,0.0435,0.101,0.358,0.348,110.895,1MaI6NwdrqnE3mRzOYTpoo,217200,4
Joe Dassin,Dans les yeux d'Emilie,2010-06-28,"['chanson', 'chanson paillarde', 'french pop']",False,38,0.419,0.92,0,-3.34,0,0.0676,0.231,0.00174,0.361,0.665,148.174,0ROmCVFooiGJNKu6rQFldq,225040,4
Johnny Cash,Big River,2001-01-01,"['arkansas country', 'outlaw country']",False,19,0.65,0.497,5,-12.907,1,0.0803,0.881,5.83e-05,0.113,0.893,184.102,7BQoBpNC9Mv4fB6b5MKsIi,152667,4
London Grammar,How Does It Feel,2021-04-16,"['metropopolis', 'nottingham indie']",False,48,0.73,0.647,11,-6.086,0,0.064,0.0741,0.0,0.286,0.333,103.951,7unPUxKeVAnl5y7qRHnbzL,211512,4
Metallica,Hero Of The Day,1996-06-04,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",False,0,0.351,0.9,8,-7.146,1,0.0357,0.000107,0.0262,0.11,0.777,116.023,4QvyAavoF7Fh036aPw8MVK,261693,4
Little Richard,Good Golly Miss Molly,2008-01-01,"['adult standards', 'brill building pop', 'rock-and-roll', 'rockabilly', 'soul']",False,1,0.557,0.873,7,-9.129,1,0.0444,0.481,0.00021,0.395,0.967,166.189,1fMMRoalpb7E8m5FsAta2y,127387,4
Special Duties,You're Doing Yourself No Good,1983,"['oi', 'street punk', 'uk82']",True,17,0.462,0.869,2,-8.257,1,0.0323,5.54e-05,0.908,0.4,0.663,90.85,4dqJ2YebtpnOK5xsy7Cvv5,171840,4
Count Basie,Jive At Five,1996-01-01,"['adult standards', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'lounge', 'stride', 'swing', 'vocal jazz']",False,0,0.614,0.236,8,-15.192,1,0.152,0.922,0.226,0.125,0.68,167.843,5mU5nGZpbPJOAme5c08UJ2,170827,4
Paul Simon,American Tune,1973-05-05,"['classic rock', 'folk', 'folk rock', 'indie r&b', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",False,50,0.383,0.208,0,-16.035,1,0.03,0.818,3.36e-05,0.189,0.219,84.699,3g3xDtGtU0asKw6iYCYiG5,225133,4
Lucio Dalla,Caruso,1986-12-12,"[""canzone d'autore"", 'classic italian pop', 'italian adult pop']",False,59,0.413,0.142,9,-15.019,0,0.0419,0.759,3.19e-06,0.142,0.164,123.487,6HYm04mKq02OtLMf6sGEFR,313000,4
Billie Eilish,Billie Bossa Nova,2021-07-30,"['art pop', 'electropop', 'pop']",False,79,0.895,0.389,7,-11.036,0,0.11,0.222,0.0346,0.105,0.549,110.023,2KnuaZYoGzDoHiBTNYOTXG,196731,4
Bring Me The Horizon,Parasite Eve,2020-06-25,"['melodic metalcore', 'metalcore', 'rock', 'uk metalcore']",True,69,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,5OxclJsdFESni44YlpNpkR,291813,4
Atreyu,Warrior,2021-08-27,"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'rap rock', 'screamo']",False,54,0.477,0.824,1,-3.888,0,0.0826,0.0607,2.97e-06,0.333,0.278,154.673,0KBRMpZVUTxrU8blRUBfm3,167035,4
Pere Ubu,Navvy,2015-04-18,"['alternative rock', 'art punk', 'art rock', 'experimental', 'experimental rock', 'gbvfi', 'industrial', 'industrial rock', 'post-hardcore', 'post-punk', 'protopunk', 'psychedelic rock', 'punk blues', 'zolo']",False,10,0.501,0.808,9,-8.174,1,0.0679,0.0285,1.18e-06,0.391,0.675,148.182,3M6xOmPEaw6r9rWMCmN3Se,160134,3
Ghastly,This Song Scares People,2018-09-19,"['brostep', 'dubstep', 'edm', 'electro house', 'electronic trap']",False,33,0.604,0.975,1,-1.36,1,0.303,0.00306,0.0117,0.363,0.135,75.004,2xUvfzTPwPPMz6oifXCtUg,123200,4
Syn Cole,Sway (feat. Nevve),2017-04-28,"['dance pop', 'deep house', 'deep tropical house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",False,0,0.632,0.819,10,-3.34,1,0.033,0.405,0.0,0.116,0.444,144.995,2O82Jrg4VZUMt2X2aLn9It,201931,4
King Nando,Guaguanco,2017-05-26,['boogaloo'],False,0,0.541,0.615,9,-6.56,1,0.0472,0.729,0.0533,0.0536,0.914,103.286,0UIlaFNEkrl3sDEaeLRS19,369745,4
Skull Attack,Born To Lose,2012-10-29,[],False,0,0.247,0.976,6,-7.072,0,0.0762,0.000616,0.00156,0.0912,0.556,188.374,1UgYgXO6x3DdbzO1FN3KDV,120720,4
Jazz At Lincoln Center Orchestra,Sin Tu Cariño,2018-10-19,"['big band', 'modern big band']",False,33,0.519,0.596,5,-7.922,1,0.15,0.769,4.35e-05,0.943,0.716,95.606,1apn8sck6eZb3zvw6f4vKh,468850,4
Gunna,P power (feat. Drake),2022-01-07,"['atl hip hop', 'melodic rap', 'rap', 'trap']",True,0,0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,0.202,119.251,0lEjxUUlKqjqXrVlIHFduD,193347,4
Keys N Krates,Dum Dee Dum,2013-08-06,"['bass trap', 'edm', 'electro house', 'electronic trap', 'livetronica', 'vapor twitch']",False,58,0.755,0.891,7,-5.516,1,0.174,0.273,0.0412,0.12,0.515,160.021,4kT18i0w2ZYeLTFPdpkihT,192000,4
104,Движения,2019-11-13,"['kazakh hip hop', 'russian hip hop', 'russian trap']",True,0,0.547,0.476,9,-11.563,1,0.226,0.397,0.0,0.215,0.265,84.09,5jXDEdnHUsR6KJBU2qgo1E,215370,4
Tritonal,Happy Where We Are,2021-01-08,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']",False,17,0.242,0.685,2,-5.93,0,0.0516,0.0768,3.9e-06,0.0637,0.146,71.054,1GzSF8HiDSy209qW0oDDZ2,320000,4
Boards of Canada,In A Beautiful Place Out In The Country,2000-11-27,"['ambient', 'electronica', 'intelligent dance music', 'microhouse', 'scottish electronic', 'trip hop']",False,50,0.636,0.253,7,-14.707,0,0.0385,0.44,0.873,0.0866,0.0427,98.541,1ilA1w8ewwREeAEHY2rqKa,367480,4
The Lovin' Spoonful,Darling Be Home Soon,2008-08-19,"['brill building pop', 'bubblegum pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'roots rock', 'soft rock', 'soul']",False,0,0.415,0.313,7,-11.505,1,0.0271,0.146,0.104,0.132,0.359,97.167,1oM1vDNFgxLKX5tzkG4seB,213013,4
Jarvis,Rise Of The Phoenix,2017-07-14,[],False,21,0.696,0.984,11,-2.463,0,0.263,0.00267,1.5e-05,0.222,0.528,144.979,5tN0IC6yfVGLpkQtLhsN54,230069,4
Jarren Benton,"Billion Bucks (feat. Rittz, Jon Connor)",2012-06-28,"['atl hip hop', 'canadian hip hop', 'deep underground hip hop', 'underground hip hop']",False,32,0.742,0.796,9,-6.824,1,0.156,0.0168,1.39e-06,0.268,0.422,135.983,5vrREA1VdZAj4dx4sc2mCD,301295,4
Elton John,Crocodile Rock,2002,"['glam rock', 'mellow gold', 'piano rock']",False,36,0.618,0.798,4,-7.705,0,0.034,0.0304,1.01e-05,0.0655,0.969,149.779,7oTGXbwV5wvnWRc7U11zCk,235080,4
Mario Ortiz Y Su Orquesta,Caray,1985,['salsa international'],False,3,0.72,0.814,8,-4.54,1,0.0388,0.774,0.000435,0.229,0.967,103.771,2UqTIobEL6LQx2MHX3np37,298400,4
Glen Campbell,Wichita Lineman - Remastered 2001,1968,"['adult standards', 'arkansas country', 'brill building pop', 'classic country pop', 'folk rock', 'lounge', 'mellow gold', 'nashville sound', 'soft rock']",False,64,0.192,0.392,5,-11.667,1,0.0328,0.326,0.000199,0.248,0.391,172.312,6V9VCm1zOY2lGR80RehJ9i,186200,4
DJ Snake,Trust Nobody - Valentino Khan Remix,2020-07-22,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",False,53,0.529,0.981,1,-1.293,1,0.134,0.00217,0.0207,0.495,0.447,155.073,52wqMbmCqeTw37jd4zFAWr,199742,4
P Money,Buss The Red,2021-11-19,"['grime', 'uk hip hop']",False,62,0.754,0.786,9,-1.642,1,0.0638,0.00869,3.08e-06,0.325,0.36,87.5,67X5z4XFBbRxjbfbIGP3Ii,205012,4
Woodkid,Run Boy Run,2013-01-01,['chamber pop'],False,72,0.506,0.959,5,-5.264,0,0.102,0.084,0.000655,0.135,0.34,133.996,0boS4e6uXwp3zAvz1mLxZS,213267,4
James Brown,Prisoner of Love,2014-02-10,"['funk', 'motown', 'soul']",False,0,0.505,0.496,10,-7.949,1,0.0305,0.849,1.59e-05,0.298,0.592,103.088,4oYOgle6pJZD4qghH3SM4l,143987,3
YNW Melly,City Girls,2019-01-18,"['melodic rap', 'trap']",True,69,0.631,0.688,0,-8.733,1,0.0438,0.127,0.0,0.105,0.383,139.922,5U3MWICGoIVVIR1N8CdCgd,173156,4
Loyle Carner,Damselfly,2017-01-20,"['indie soul', 'london rap', 'uk alternative hip hop']",True,68,0.82,0.596,11,-7.539,1,0.246,0.517,0.00159,0.358,0.54,94.968,32sBVB5HmrwJ6e9g0S2BRL,172653,4
Grace Phipps,Falling for Ya,2013-01-01,[],False,65,0.8,0.882,11,-4.436,0,0.0419,0.0216,0.503,0.0247,0.964,129.94,5hK2Ks25jW6aMmUAHpAN3F,192800,4
Liquid Stranger,The Drill,2021-04-06,"['brostep', 'downtempo', 'drill and bass', 'dubstep', 'edm', 'electro house', 'electronic trap']",False,23,0.489,0.731,1,-4.266,1,0.0412,0.000304,0.198,0.256,0.252,173.995,0MSEwI6HcXDgtMlwQmFkTL,287269,4
League of Legends,Worlds Collide (feat. Arty),2016-01-14,"['speedrun', 'video game music']",False,0,0.556,0.868,7,-4.452,0,0.113,0.0165,0.0238,0.116,0.157,128.026,6jBkKPNNmogJpMyc8vrWeB,243770,4
Iggy Pop,Lust For Life,1977-09-09,"['classic rock', 'glam rock', 'new wave', 'permanent wave', 'post-punk', 'protopunk', 'punk', 'rock']",False,0,0.2,0.943,9,-8.217,1,0.0544,0.0125,0.0,0.139,0.778,203.243,7egQFB1zrDcvy3kdTaKbpc,313800,4
The Three Degrees,When Will I See You Again,1973,"['classic girl group', 'disco', 'motown', 'philly soul', 'quiet storm']",False,62,0.564,0.593,9,-9.245,1,0.0328,0.732,0.00366,0.343,0.766,120.753,02srSkeu2pzybuVr2B9TJm,178747,4
Led Zeppelin,Dancing Days - Remaster,1973-03-28,"['album rock', 'classic rock', 'hard rock', 'rock']",False,49,0.556,0.855,0,-6.901,1,0.0403,0.174,0.00381,0.261,0.721,117.248,43doj2cumGe9W3p5ucxaoH,223465,4
Ramsey Lewis Trio,"The ""In"" Crowd - Live (1965/Bohemian Caverns)",2007-01-01,"['christmas instrumental', 'soul jazz']",False,0,0.659,0.728,7,-12.39,1,0.105,0.465,0.202,0.954,0.659,142.461,5wpOxO63kdCgjUSmGpYdOH,350893,4
DJ Gollum,Passenger - Original Radio Edit,2009-12-04,"['eurodance', 'german dance', 'hands up', 'partyschlager']",False,0,0.321,0.907,0,-7.656,1,0.0582,0.00131,0.00223,0.347,0.363,142.463,27DfMNlZNQJpj2gDpIC5fU,187949,4
Simon & Garfunkel,Mrs. Robinson,1968-04-03,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']",False,0,0.61,0.466,6,-13.331,0,0.0426,0.772,1.33e-05,0.0932,0.836,91.965,3TfJFglXfKlh0UIh813ilq,242600,4
Pixel Terror,Carbonara,2021-11-15,"['complextro', 'edm', 'electro house', 'gaming dubstep', 'gaming edm', 'speedrun']",False,48,0.602,0.968,11,-2.685,0,0.112,0.0024,0.0117,0.389,0.444,150.015,1e4VuceNyO8lxcrA0nX0MW,172800,4
XXXTENTACION,Look At Me!,2017-05-16,"['emo rap', 'miami hip hop']",True,0,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,4ARPvK8DHLwt4oX65ZAFMw,126346,4
Missy Elliott,WTF (Where They From) [feat. Pharrell Williams],2015-11-12,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",True,54,0.932,0.819,8,-3.484,0,0.203,0.0181,6.81e-06,0.0577,0.556,119.941,7IAa7vUJ11STN7le8XaxsH,192773,4
Erykah Badu,Tyrone - Extended Version,1997,"['afrofuturism', 'hip hop', 'neo soul', 'r&b', 'urban contemporary']",False,1,0.738,0.369,1,-9.531,0,0.209,0.31,0.00706,0.366,0.342,132.093,4VBlyYAVNXEaYKjNv7q2cH,345360,4
Rubén Blades,Cabeza De Hacha,2009,"['latin jazz', 'salsa', 'tipico', 'tropical']",False,0,0.637,0.585,10,-11.639,1,0.0501,0.63,4.1e-06,0.161,0.942,104.019,0xlqaIPXmrIV0GV5ID7Pg8,296053,4
Ibox Music,G.X Power Tabata 02,2014-06-13,[],False,0,0.701,0.453,8,-17.615,1,0.0721,0.0045,0.624,0.0786,0.573,143.97,0YupqVBgLqGR3smcXofPKc,481999,4
Train,Drops of Jupiter (Tell Me),2001-03-27,"['dance pop', 'neo mellow', 'pop', 'pop rock']",False,80,0.481,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.497,79.064,2hKdd3qO7cWr2Jo0Bcs0MA,259933,4
Daniel Lanois,The Maker,1989,"['canadian americana', 'melancholia']",False,0,0.495,0.522,5,-15.127,1,0.0319,0.602,0.000329,0.223,0.829,172.579,6vIn2tfWjAjR0JBwD9pKLp,253747,4
Mass Appeal,Apostles,2019-02-05,[],True,0,0.626,0.798,10,-4.998,0,0.315,0.0401,0.0,0.677,0.577,84.035,2nXLBPRVD462n1QoRcgcNM,176000,4
V2,Prayer for the Newborn,2018-07-27,[],False,0,0.263,0.699,9,-14.113,1,0.393,0.0937,0.00851,0.143,0.478,184.901,7rr16TLKu5CdViaKJLoIhM,136040,4
Willie Nelson,Mamas Don't Let Your Babies Grow Up to Be Cowboys,1975,"['classic country pop', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",False,51,0.434,0.45,9,-10.347,1,0.0599,0.333,2.05e-05,0.0844,0.485,171.77,2SSHYzoxRsFosKl81KRFz7,206733,3
The Rezillos,2000 A.D.,1993,"['pub rock', 'punk', 'scottish new wave', 'zolo']",False,18,0.252,0.774,2,-13.745,1,0.0494,0.000119,0.576,0.0623,0.617,188.743,7Cwu1zWO2LLzs69986d7kg,178733,4
Venemy,Reign,2013-12-16,"['gaming edm', 'melodic dubstep']",False,36,0.537,0.893,5,-3.96,0,0.121,0.0434,0.0,0.271,0.195,139.839,04NArlIg0hSFZgqEezFw7q,253780,4
Gary Burton,Senor Mouse,1973-04-16,"['contemporary jazz', 'ecm-style jazz', 'jazz', 'jazz fusion', 'jazz vibraphone']",False,50,0.456,0.205,11,-19.74,0,0.0452,0.952,0.889,0.101,0.31,111.5,6linlPbVWEecMEMfNcul1e,377707,4
Rich The Kid,No Question (feat Future),2018-03-30,"['atl hip hop', 'hip hop', 'melodic rap', 'plugg', 'pop rap', 'rap', 'southern hip hop', 'trap']",True,0,0.885,0.559,6,-7.085,1,0.322,0.00176,0.0,0.0973,0.565,76.472,0ITqOOwNtw5DP2GLYAlTQx,251057,4
Lorde,Perfect Places,2017-06-01,"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",True,0,0.616,0.576,1,-5.299,0,0.0561,0.0024,2.91e-05,0.128,0.521,104.414,0PGQFIxe8kC5IAdNfAOtEM,221874,4
Willyrex,Infinito,2016-11-04,['latin viral rap'],False,42,0.697,0.67,0,-7.544,1,0.0698,0.26,0.0,0.0568,0.741,90.768,051rkBaYDt3Ls8zapH40xM,197832,4
Dany Brillant,Quand je vois tes yeux,1996-04-24,"['chanson', 'french pop']",False,46,0.703,0.855,8,-5.932,1,0.0547,0.29,8.77e-06,0.0791,0.962,136.48,02XP1MPUox6QwwJedwGfEc,237440,4
Maino,All the above,2012-03-01,[],False,15,0.409,0.838,8,-6.403,1,0.247,0.237,0.0,0.466,0.443,150.181,4aV9O7qIqf0miSoILbPCG5,220787,4
OBLVYN,Enter REM,2021-08-27,['gaming edm'],False,46,0.546,0.674,6,-8.654,1,0.0563,0.031,0.355,0.202,0.196,155.101,4TXjpUyeao6glOJfVARWi3,161037,4
Destructo,Party Up - GTA Remix,2014-09-09,"['bass house', 'electro house', 'electronic trap']",True,0,0.577,0.913,6,-4.316,1,0.244,0.00776,0.000663,0.1,0.599,129.993,2HmqGw9gVyCzoDPeoljXgp,259920,4
Hank Ballard & The Midnighters,Work With Me Annie,2008,"['doo-wop', 'rhythm and blues']",False,0,0.662,0.313,4,-11.548,1,0.0347,0.954,0.000429,0.142,0.613,122.255,07BWBTcrEfhvL9PtApUXFn,165173,4
Kenner,I Like It Like That - Part 1,2012-08-01,[],False,1,0.626,0.495,5,-12.353,1,0.0653,0.732,0.0,0.125,0.854,73.051,2zMbaZNtEMiv5rqLwKaGfN,119093,4
Rachel Stevens,Some Girls,2004-01-01,"['bubblegum dance', 'dance pop', 'electropop', 'europop']",False,0,0.714,0.851,2,-5.042,1,0.111,0.193,0.0,0.356,0.403,129.982,3dx5brCWwvjsntjGBUzOwP,213667,4
Travis Scott,Goosebumps - Remix,2021-01-15,"['rap', 'slap house']",True,86,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,5uEYRdEIh9Bo4fpjDd4Na9,162803,4
Ultra Naté,Free,1998-04-27,"['deep house', 'disco house', 'diva house', 'garage house', 'hip house', 'tribal house', 'vocal house']",False,0,0.757,0.905,5,-6.771,0,0.0338,0.00254,0.0012,0.0357,0.621,125.002,3StM4iw2y4TpFHIVN8dhSn,353360,4
Tom Petty and the Heartbreakers,The Waiting,1981-05-05,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False,36,0.565,0.923,2,-4.535,1,0.0316,0.0357,0.0,0.354,0.722,119.971,410scb2GpNZS9ZYaLkUtQb,238493,4
Bru-C,Mesmerised,2021-09-10,['nottingham hip hop'],False,68,0.724,0.816,4,-3.308,0,0.0702,0.176,0.0228,0.308,0.469,87.521,3VmzE0xZIiAmPdAxYHQMgP,266400,4
EXCE$$,Увел,2020-06-19,['russian trap'],True,26,0.768,0.275,4,-9.55,1,0.0609,0.462,0.0,0.11,0.11,139.93,67hKeq2refzxtsacT4YWEt,138133,4
Sofia,Garotas não mordem,2017-05-19,['pop nacional'],False,11,0.73,0.707,10,-6.518,0,0.0368,0.245,0.0,0.144,0.481,155.912,00cQiPJPslyQmAHUsuSxN8,164366,4
